area,floors,slab_thickness,beam_density_factor,column_density_factor,soil_type,sbc_value,seismic_zone,concrete_grade,steel_grade,cement_price_index,steel_price_index,sand_rate,aggregate_rate,labor_rate,location_multiplier,steel_factor,wastage_factor,design_efficiency_factor,contractor_efficiency_score,concrete_volume,steel_quantity,cement_bags,total_cost,cost_per_sqm
235.29,1,0.124,0.999,0.979,4,203.44,5,25,415,338.84,72.81,37.54,46.53,603.53,1.002,115.15,1.067,1.005,0.954,36.609,4215.587,406.18,613225.17,2606.3
343.45,5,0.111,0.855,0.955,3,250.11,2,20,500,427.81,63.68,62.77,37.33,727.02,0.901,114.74,1.078,0.905,0.899,264.105,29394.862,2131.1,4406812.08,12830.85
384.11,1,0.158,1.284,1.257,3,229.7,5,20,415,433.73,75.91,47.15,49.71,500.47,1.008,111.08,1.077,1.067,0.868,74.992,8329.943,605.13,1180372.15,3073.03
98.95,3,0.139,0.84,1.278,1,127.8,4,20,500,375.38,60.52,53.53,47.61,576.67,1.278,103.71,1.046,0.976,1.122,52.351,5266.297,422.43,748894.46,7568.35
306.98,5,0.187,1.295,1.236,3,216.09,2,20,415,409.2,72.48,55.17,52.12,642.81,0.931,110.31,1.075,1.002,0.998,377.892,41686.877,3049.27,5329597.95,17361.25
372.6,2,0.16,0.835,1.022,1,115.25,2,25,500,327.77,56.65,62.89,34.94,696.96,1.14,91.13,1.042,0.958,1.147,151.006,13348.906,1675.43,2035365.82,5462.57
327.24,1,0.122,1.263,1.27,3,200.37,4,20,415,433.17,61.81,41.78,45.88,687.52,0.953,116.44,1.07,0.916,0.86,57.39,6682.448,463.09,943420.92,2882.99
259.01,3,0.177,0.994,0.88,1,119.19,3,20,500,400.0,67.04,50.68,43.39,672.5,1.064,120.32,1.079,1.042,1.106,167.013,19491.608,1347.65,2464343.64,9514.31
248.47,2,0.186,1.27,1.039,4,282.45,3,20,500,414.84,57.97,53.89,50.45,695.12,1.119,104.55,1.037,1.025,1.137,112.843,11443.451,910.55,1403191.98,5647.39
400.67,1,0.125,1.093,0.903,1,144.61,4,20,415,405.28,61.04,47.86,54.53,564.59,1.269,131.08,1.06,0.907,1.015,69.285,9082.139,559.08,1177034.47,2937.64
153.89,4,0.136,0.976,0.887,3,188.39,4,30,500,333.6,48.84,56.26,37.33,604.22,0.979,131.09,1.052,0.908,1.118,113.42,14422.636,1548.81,1742606.4,11323.36
133.6,3,0.173,0.843,0.98,1,145.73,4,20,415,368.63,82.8,45.78,54.35,606.59,1.081,97.57,1.046,1.067,1.06,78.91,7699.127,636.73,1165975.48,8727.66
76.91,1,0.17,1.166,0.877,3,169.39,3,25,415,392.55,47.6,55.23,41.83,687.89,1.054,104.43,1.044,0.905,0.875,17.926,1871.927,198.89,239976.95,3120.28
231.06,5,0.186,1.106,1.112,2,148.23,2,20,500,422.79,61.85,59.27,51.01,562.94,1.015,132.85,1.046,0.976,0.923,276.619,35645.368,2232.09,4162381.29,18014.29
349.03,2,0.166,1.036,1.037,4,210.64,5,30,415,360.74,57.57,46.11,43.16,587.57,0.99,124.6,1.059,1.097,0.943,132.388,16495.778,1807.82,2169634.2,6216.14
285.95,4,0.123,1.082,1.135,3,183.82,2,20,500,341.77,52.05,48.74,51.76,765.38,1.257,104.4,1.036,1.016,1.101,171.682,17385.264,1385.33,2334270.39,8163.25
88.16,5,0.139,0.91,0.956,2,150.36,3,20,500,378.11,61.2,55.9,48.54,570.35,0.939,129.91,1.039,0.941,1.052,79.126,9970.89,638.48,1132015.22,12839.9
496.62,5,0.14,1.118,0.866,1,154.03,4,30,415,376.32,42.54,66.99,53.53,751.03,0.923,122.42,1.056,0.922,1.134,470.161,57555.847,6420.28,7238055.23,14574.62
217.1,3,0.14,1.065,1.257,3,192.74,3,20,500,412.1,44.73,52.15,44.24,647.72,0.986,99.29,1.066,0.949,0.881,123.215,11867.588,994.24,1441933.81,6641.95
51.27,2,0.123,0.838,0.934,2,161.97,5,25,500,405.41,71.59,38.09,52.53,631.8,1.101,115.85,1.071,0.929,1.0,16.885,1897.377,187.34,289213.45,5641.03
322.61,5,0.151,1.215,0.841,1,105.99,3,25,500,429.41,52.75,58.75,28.65,649.47,1.167,128.68,1.056,1.004,0.98,303.523,37885.538,3367.62,4910275.32,15220.65
53.32,1,0.149,1.078,1.126,3,166.6,4,25,500,397.87,49.7,58.2,48.59,647.09,1.067,134.06,1.032,1.084,0.914,9.024,1173.482,100.13,142107.47,2665.26
455.68,1,0.159,1.252,0.808,1,113.16,4,25,500,410.77,40.69,65.16,43.06,613.77,1.28,114.27,1.04,0.926,0.973,96.862,10736.224,1074.7,1405267.55,3083.87
320.31,4,0.196,1.067,1.018,1,108.07,2,25,415,321.12,56.47,69.53,43.77,766.88,1.005,106.77,1.063,0.997,1.061,318.313,33986.011,3531.72,4396001.63,13724.1
198.16,2,0.104,1.267,0.816,1,120.68,2,20,500,390.82,76.52,62.78,43.32,689.77,1.029,102.01,1.054,1.027,0.876,50.559,5002.699,407.97,851148.82,4295.27
201.03,5,0.181,1.136,1.139,2,146.74,2,25,415,443.64,66.31,56.72,45.79,615.88,1.14,108.41,1.073,0.998,0.878,235.855,25570.124,2616.84,4161161.51,20698.84
96.62,3,0.139,0.907,1.06,1,110.69,5,30,500,384.5,67.06,49.24,32.41,682.42,1.167,105.6,1.053,0.943,0.916,52.975,5426.501,723.39,1016102.79,10516.75
239.34,2,0.109,1.219,1.014,1,138.85,2,30,500,335.52,48.84,59.14,34.86,592.51,0.927,123.54,1.071,0.999,1.106,67.564,8096.151,922.62,1000805.45,4181.57
275.77,3,0.182,0.88,0.836,2,214.79,4,20,500,426.55,47.4,58.18,53.2,590.64,1.207,123.74,1.057,1.023,0.979,180.105,21616.971,1453.3,2385799.69,8651.54
118.32,3,0.154,1.0,1.139,1,100.75,5,25,415,426.94,50.94,51.39,46.54,632.55,1.062,103.58,1.069,1.1,1.013,63.458,6573.165,704.08,897894.47,7588.66
355.26,2,0.128,1.217,1.159,1,142.33,5,20,500,357.48,66.21,47.73,41.57,720.57,1.205,112.32,1.039,1.084,1.144,106.065,11555.836,855.86,1707824.86,4807.3
193.39,3,0.128,0.982,1.202,2,189.33,4,30,415,374.84,62.38,49.93,42.76,762.07,1.166,128.14,1.032,0.999,1.011,91.465,11720.587,1249.0,1936394.25,10012.87
80.61,3,0.133,0.807,1.274,1,135.1,3,30,500,345.27,52.69,66.31,46.63,606.87,0.983,80.0,1.072,1.089,0.946,37.324,2896.333,509.68,530236.15,6577.84
161.35,4,0.195,0.852,1.004,4,269.23,5,25,500,382.99,66.85,58.81,36.26,672.22,0.922,134.75,1.054,1.059,0.857,146.11,19097.603,1621.11,2346669.95,14544.39
66.26,3,0.117,0.903,1.032,2,175.78,4,25,415,404.55,68.83,44.17,47.73,750.88,1.04,130.38,1.054,0.902,0.956,31.885,4157.098,353.77,592033.86,8935.32
459.39,5,0.101,0.829,1.066,4,292.69,2,25,415,384.05,64.44,49.19,48.58,626.55,1.292,121.81,1.067,0.904,1.083,318.915,38846.45,3538.39,6132481.24,13349.18
257.14,5,0.193,1.041,0.857,4,215.82,2,20,415,334.51,61.56,53.08,37.51,557.24,1.228,111.98,1.051,1.021,0.986,298.936,33474.485,2412.16,3650547.03,14196.71
481.92,4,0.191,0.995,1.036,4,247.36,4,25,500,369.48,61.8,52.54,50.27,632.98,0.935,116.59,1.079,0.904,0.86,521.233,58947.055,5783.14,8225952.64,17069.26
326.5,4,0.157,0.997,0.92,3,225.3,2,25,415,406.14,50.36,58.6,47.52,784.06,0.981,133.09,1.053,1.077,0.961,235.527,31346.005,2613.19,3729140.95,11421.41
69.13,3,0.175,1.087,1.14,2,211.78,2,25,500,322.76,79.29,51.24,49.29,581.35,1.227,113.81,1.043,1.05,0.951,43.203,4769.4,479.34,670214.41,9694.47
127.58,3,0.143,1.041,1.057,3,208.74,2,25,415,348.75,51.16,47.39,32.28,617.28,0.933,97.38,1.034,1.037,0.92,65.098,6339.465,722.26,841832.42,6598.31
289.32,4,0.104,1.203,1.016,1,158.62,3,30,415,413.66,58.22,59.24,44.03,673.16,0.963,103.65,1.068,1.06,1.022,146.059,15138.323,1994.51,2658274.4,9188.16
53.83,3,0.123,0.938,1.175,4,265.65,3,20,500,432.37,37.33,66.93,48.86,592.82,1.124,101.36,1.04,0.938,0.957,26.172,2573.149,211.19,318593.12,5919.01
325.42,4,0.187,0.993,1.027,2,192.93,3,25,500,407.92,73.82,62.86,52.31,688.08,1.251,106.88,1.065,0.999,0.983,306.861,31812.634,3404.65,5021150.83,15429.6
443.28,2,0.163,0.963,1.051,1,149.09,2,20,415,381.6,65.35,55.36,43.16,558.16,0.907,103.0,1.046,1.039,0.889,171.755,17691.213,1385.92,2606199.22,5879.36
193.43,1,0.149,0.878,0.918,1,144.04,3,20,500,374.99,59.57,43.01,57.42,700.38,1.177,108.14,1.062,1.097,1.088,32.312,3389.399,260.73,442490.48,2287.63
427.75,2,0.199,1.035,1.258,1,131.36,4,25,415,420.63,63.55,47.42,50.74,676.29,0.991,130.4,1.063,1.048,0.852,207.648,27078.155,2303.88,3892306.8,9099.43
466.01,4,0.148,0.904,1.225,1,146.36,5,20,500,379.93,66.67,47.47,57.51,653.24,1.086,149.57,1.049,1.021,1.126,336.021,48751.916,2711.41,6088135.84,13064.32
164.27,2,0.127,1.002,1.025,3,163.57,2,25,415,336.48,61.2,61.27,50.85,604.52,0.936,104.02,1.062,1.071,1.108,48.798,5076.082,541.42,652737.16,3973.65
262.36,5,0.117,0.978,1.095,1,155.97,2,20,500,360.12,53.06,62.78,53.33,587.87,1.27,135.41,1.033,0.959,1.116,195.176,25635.058,1574.91,2951570.19,11249.94
191.14,4,0.132,1.278,1.264,4,282.31,5,20,415,407.48,72.83,66.51,55.14,496.49,1.024,131.58,1.037,1.091,1.124,117.674,15483.055,949.53,1886815.45,9871.36
178.33,1,0.161,1.066,0.958,2,187.39,2,25,415,412.87,58.86,54.41,37.12,534.02,1.085,116.83,1.074,1.064,0.998,34.219,3997.764,379.66,499324.45,2800.04
54.11,5,0.18,1.243,0.927,3,166.88,5,20,415,348.65,58.01,52.56,36.71,568.51,1.041,122.13,1.07,1.094,0.904,57.006,6962.22,459.99,728463.15,13462.43
153.78,4,0.193,0.902,1.286,2,156.54,3,25,415,420.68,47.7,56.97,41.74,749.14,0.923,130.5,1.045,1.058,1.101,139.908,18258.225,1552.29,1970143.8,12811.72
406.94,4,0.153,0.953,1.192,1,115.22,3,25,415,359.32,70.97,50.45,44.55,856.21,1.271,135.96,1.052,1.042,1.07,299.538,40725.203,3323.4,6493803.93,15957.6
454.73,1,0.126,0.808,1.235,1,115.42,5,20,500,432.08,61.68,50.64,43.37,632.36,1.04,129.27,1.073,1.037,1.123,70.21,8803.825,566.53,1155593.53,2541.29
182.07,2,0.188,1.201,1.019,3,227.21,5,25,500,331.87,60.58,49.46,50.56,790.76,1.155,121.06,1.074,0.997,1.014,88.579,10401.868,982.8,1366612.54,7505.99
66.03,3,0.188,0.905,1.021,3,247.61,4,30,415,301.81,35.0,57.85,51.51,728.99,1.182,135.26,1.042,0.914,1.119,49.601,6708.849,677.33,626642.85,9490.72
387.92,3,0.167,1.192,0.957,2,191.35,4,25,500,340.11,54.75,59.44,44.23,541.45,0.988,110.71,1.056,1.011,1.095,242.989,26093.929,2695.99,3098031.38,7986.29
366.06,3,0.195,0.826,1.297,2,164.99,3,25,415,378.28,58.98,58.44,44.89,610.33,0.914,111.87,1.032,0.916,1.064,286.308,32030.394,3176.61,4178131.48,11413.64
177.5,3,0.137,0.915,0.935,4,296.92,2,30,415,429.93,63.98,54.4,53.72,629.57,1.273,87.26,1.043,1.002,0.98,88.649,7735.556,1210.54,1493979.93,8416.88
416.45,2,0.163,1.18,1.076,4,286.26,3,25,415,384.63,61.49,63.62,51.48,802.87,0.976,114.16,1.041,1.083,0.853,156.909,17913.015,1740.92,2716145.75,6522.08
391.02,3,0.144,1.139,1.169,2,191.69,4,25,500,387.12,69.45,69.79,47.62,780.6,1.162,110.06,1.067,0.931,1.07,233.754,24954.226,2593.53,4058665.78,10379.74
91.66,1,0.174,1.239,1.216,1,123.85,5,20,415,394.66,66.28,49.81,51.3,645.86,1.296,118.26,1.043,0.947,1.001,21.497,2542.209,173.47,324001.26,3534.81
269.18,4,0.117,1.083,0.954,2,191.54,2,30,415,369.7,59.92,46.26,31.32,533.94,1.023,113.05,1.038,0.976,0.956,158.082,17871.254,2158.69,2676341.62,9942.47
125.3,2,0.187,0.914,0.97,3,200.8,5,25,415,323.94,73.19,47.22,52.18,610.86,0.944,110.67,1.048,0.907,1.001,63.437,7020.685,703.84,970203.1,7743.12
125.59,5,0.189,1.241,0.882,3,175.52,4,25,500,402.88,46.08,44.27,36.2,544.56,1.045,142.68,1.054,1.045,1.045,142.905,19777.746,1585.55,1816136.59,14460.32
218.54,5,0.164,0.96,0.834,1,137.13,5,25,500,347.8,53.35,54.86,41.16,548.71,0.971,123.43,1.045,1.085,1.112,200.512,24006.553,2224.7,2754896.23,12605.68
121.29,3,0.119,0.804,1.037,1,141.89,3,25,500,438.48,72.2,62.12,45.73,681.22,0.915,114.43,1.041,1.007,1.074,52.305,5805.743,580.33,941876.5,7765.22
423.38,3,0.169,0.891,1.25,2,161.44,3,20,415,344.2,65.85,56.51,35.07,598.81,1.123,103.83,1.059,0.918,0.947,294.833,30613.353,2379.06,4021175.41,9497.78
249.93,2,0.159,1.105,1.12,4,292.93,5,20,500,397.32,47.3,54.16,46.6,582.07,1.175,108.68,1.075,0.983,0.898,104.468,11013.435,842.97,1218172.76,4874.05
442.11,2,0.101,0.862,0.991,1,151.26,5,20,415,347.94,51.45,68.22,39.29,472.67,1.001,122.36,1.038,1.08,0.91,100.088,12246.824,807.63,1499793.45,3392.33
296.42,4,0.128,0.856,1.058,2,182.46,5,25,415,335.05,54.53,47.26,48.05,551.91,0.92,122.72,1.048,1.053,0.981,176.762,21692.99,1961.19,2448744.51,8260.98
320.26,5,0.107,0.806,0.898,1,103.61,2,20,500,351.93,55.35,65.7,45.06,642.64,0.965,136.68,1.049,1.013,1.053,204.181,27069.339,1647.57,3228845.59,10081.9
306.38,1,0.151,1.159,1.18,1,101.03,4,25,500,476.75,65.19,50.61,38.95,689.68,1.092,126.47,1.075,0.922,0.968,65.198,7997.974,723.38,1107150.31,3613.66
133.04,5,0.114,0.911,1.041,3,223.99,5,20,415,396.78,50.4,54.41,44.41,643.05,1.142,107.48,1.039,1.073,1.086,86.181,9262.452,695.41,1188983.24,8937.36
111.38,3,0.133,0.991,1.027,2,203.24,3,25,500,334.93,62.26,55.82,52.61,487.05,1.057,113.38,1.056,0.943,1.109,58.77,6463.518,652.06,769934.44,6912.39
184.63,4,0.118,0.824,1.247,2,175.03,3,25,500,310.28,66.88,62.08,46.52,629.7,1.212,140.72,1.048,0.919,1.095,117.543,16044.648,1304.15,2074048.11,11233.51
351.8,1,0.196,1.236,0.828,4,202.35,4,20,415,445.2,68.26,52.86,47.41,743.93,0.99,108.62,1.051,0.969,1.129,88.936,9660.491,717.64,1295143.04,3681.53
439.21,1,0.119,0.851,1.237,1,108.69,5,20,500,358.96,51.16,51.07,43.5,555.93,1.119,96.59,1.045,0.982,1.092,65.906,6174.812,531.81,851059.9,1937.71
119.32,1,0.135,1.153,1.282,1,112.67,3,30,415,350.28,72.58,52.98,48.33,694.77,0.947,105.13,1.046,0.986,0.864,20.869,2193.901,284.98,395842.48,3317.47
87.29,3,0.11,0.81,1.032,4,262.78,5,20,415,416.92,63.21,48.16,50.53,492.61,1.034,87.2,1.062,0.902,0.94,39.347,3431.07,317.49,491370.11,5628.99
430.99,1,0.199,1.046,1.191,3,208.61,2,30,415,317.16,57.16,60.41,44.62,604.15,1.082,106.81,1.061,0.929,0.888,117.322,12531.113,1602.09,1892605.15,4391.32
211.41,2,0.154,0.905,0.949,1,106.13,4,20,415,429.79,67.85,55.28,40.39,846.84,0.985,119.3,1.043,1.014,1.069,77.927,9296.647,628.81,1293848.12,6120.01
163.53,3,0.127,0.894,1.066,2,175.15,4,25,415,414.54,48.69,53.9,42.08,666.75,0.984,95.95,1.04,1.037,1.104,73.48,7050.203,815.27,993945.33,6078.12
53.81,1,0.174,1.249,1.063,3,246.95,4,20,415,433.34,51.64,52.19,46.07,692.42,1.157,118.07,1.062,0.973,1.144,12.341,1457.138,99.58,154709.9,2875.27
140.37,4,0.103,1.012,0.877,2,169.52,3,20,500,403.53,77.68,63.34,54.09,662.26,1.171,108.76,1.076,0.957,1.115,76.446,8064.5,616.85,1259527.59,8972.96
69.07,5,0.166,0.859,1.206,3,174.98,3,20,415,404.13,76.02,51.24,38.9,656.94,0.967,107.67,1.033,1.057,0.98,66.355,7144.567,535.43,966848.41,13998.64
361.68,5,0.142,0.935,0.951,3,217.8,5,20,500,405.19,65.03,64.44,41.86,709.05,1.188,119.78,1.078,1.007,0.854,321.618,37367.369,2595.19,5252065.66,14521.25
80.93,1,0.106,1.08,1.102,2,213.64,5,30,415,437.62,44.74,53.35,38.68,652.21,0.998,104.38,1.077,1.043,0.904,10.565,1102.784,144.27,176839.25,2185.08
388.23,3,0.141,1.114,0.899,4,211.59,5,20,415,364.73,64.8,59.79,41.68,724.81,1.039,122.76,1.041,0.924,1.134,218.521,26826.253,1763.28,3465056.9,8925.22
358.78,2,0.107,1.168,1.149,2,144.08,5,30,415,346.66,54.64,57.62,54.15,744.32,1.155,125.84,1.077,1.082,1.029,92.08,11586.972,1257.4,1870332.84,5213.03
64.97,2,0.195,0.801,1.078,4,256.68,3,25,415,329.13,76.32,53.1,49.64,737.04,0.981,103.55,1.042,1.0,1.016,30.886,3198.133,342.68,462974.36,7126.46
496.61,2,0.177,0.812,1.206,1,120.4,4,25,415,354.47,74.36,53.12,45.17,568.19,1.028,122.69,1.039,0.969,0.982,222.642,27316.573,2470.23,4303945.87,8666.69
490.62,4,0.152,0.807,0.883,2,210.6,2,20,500,444.58,62.17,60.4,39.97,693.58,1.115,133.25,1.058,1.083,1.009,335.188,43325.356,2704.69,5748762.72,11717.34
476.32,2,0.135,0.825,1.035,3,231.28,4,20,415,350.59,63.65,57.1,36.86,599.28,1.145,122.98,1.062,1.031,1.074,154.569,19008.452,1247.25,2421610.47,5084.01
160.63,3,0.128,0.916,0.822,4,214.71,2,20,415,405.07,62.73,45.72,40.68,536.46,1.003,92.75,1.08,1.006,0.854,76.584,7103.003,617.97,1029181.33,6407.24
350.7,2,0.151,0.853,0.913,1,152.24,4,25,500,384.91,68.68,65.26,44.24,504.81,1.032,113.08,1.057,1.081,0.922,120.331,13198.28,1335.08,1788121.11,5098.75
251.69,2,0.196,1.082,1.104,4,264.23,2,20,500,454.45,66.47,57.19,57.76,796.0,1.159,104.57,1.034,1.079,1.008,113.196,11482.015,913.4,1499098.7,5956.19
200.19,3,0.154,1.146,1.128,1,129.62,4,25,415,388.74,58.53,56.24,37.76,675.98,0.92,114.76,1.06,1.017,1.046,116.006,13312.985,1287.1,1668897.62,8336.77
241.08,2,0.185,1.214,0.849,2,153.09,2,20,415,304.71,60.82,48.52,45.22,681.22,0.987,101.5,1.074,1.068,0.992,106.473,10807.128,859.15,1206313.63,5003.82
363.13,4,0.101,1.28,1.146,2,188.47,5,25,415,374.42,52.7,53.73,54.27,712.03,1.11,131.28,1.037,0.904,1.02,204.857,26893.971,2272.9,3810882.95,10494.47
98.77,2,0.136,1.039,1.239,2,210.86,4,30,415,411.15,60.67,50.73,41.9,707.5,1.114,104.6,1.063,1.084,1.095,31.792,3325.368,434.14,549078.21,5559.22
250.02,2,0.128,1.019,1.178,4,203.85,3,20,415,353.88,59.77,53.28,55.67,747.62,0.955,80.0,1.067,1.091,1.068,74.758,5980.675,603.24,921807.36,3686.92
471.43,4,0.101,0.888,1.192,3,197.52,4,20,415,517.62,50.57,58.39,49.91,696.98,1.233,144.05,1.067,1.054,1.006,228.555,32922.368,1844.25,4700196.13,9970.12
324.98,4,0.126,1.19,0.875,4,293.57,2,20,500,302.17,56.89,59.0,47.79,620.05,1.267,111.65,1.033,1.022,0.944,196.799,21313.734,1588.0,2745418.51,8447.97
462.85,2,0.125,1.029,1.134,2,164.46,5,25,500,388.71,59.23,51.06,51.95,548.7,1.008,116.98,1.071,1.002,0.994,148.287,16825.507,1645.26,2308156.34,4986.82
61.59,3,0.124,1.01,0.808,4,203.59,4,20,500,334.61,58.93,52.69,47.33,696.79,1.184,140.86,1.036,0.99,1.013,27.906,3812.858,225.18,443400.82,7199.18
305.58,4,0.101,0.958,1.269,2,139.13,3,20,415,389.62,54.62,55.42,49.13,522.73,1.045,135.05,1.072,0.985,1.096,160.444,21667.24,1294.65,2335372.97,7642.39
363.75,5,0.112,1.005,0.858,3,229.08,2,25,500,328.87,53.73,51.84,32.43,418.18,1.114,129.15,1.032,0.924,0.923,266.956,33443.607,2961.91,4003860.03,11007.24
202.26,4,0.112,0.993,1.276,3,230.01,4,20,500,358.48,55.85,53.76,40.91,557.94,1.239,144.89,1.055,1.035,0.912,110.788,15571.072,893.97,1793737.36,8868.54
105.59,3,0.16,1.169,0.997,3,171.5,3,20,415,306.25,73.57,68.6,50.8,633.52,1.172,102.33,1.068,0.956,0.876,67.591,6916.571,545.4,986895.0,9346.6
90.44,4,0.134,1.219,1.007,3,181.92,4,20,415,312.17,54.92,40.14,43.32,731.39,1.293,147.17,1.073,1.063,1.124,59.004,8683.466,476.11,916536.42,10133.98
293.06,5,0.154,0.827,1.249,2,180.75,4,25,415,359.79,76.72,62.21,47.55,707.41,1.243,136.32,1.067,1.017,1.09,281.089,38317.882,3118.71,5616221.26,19164.04
136.63,4,0.136,0.87,1.258,3,228.65,4,20,500,360.04,76.64,61.73,32.94,698.7,1.185,133.25,1.035,1.008,1.032,90.626,11713.699,731.27,1543509.15,11297.06
72.51,2,0.161,0.807,0.836,4,215.68,2,20,415,332.65,44.46,59.11,49.41,770.2,0.996,109.48,1.048,1.086,0.872,25.882,2833.653,208.85,311434.91,4295.22
423.49,3,0.156,1.075,0.809,2,171.07,2,25,500,375.03,82.91,55.35,48.98,757.55,1.073,85.72,1.076,0.963,0.86,258.938,21529.733,2872.95,4692512.12,11080.7
412.18,4,0.179,0.911,1.185,3,216.2,5,25,415,369.93,66.44,66.47,39.9,634.91,1.049,123.75,1.071,1.068,1.107,350.892,43421.375,3893.18,5420191.6,13150.18
386.19,3,0.183,0.984,1.215,1,102.98,2,25,415,281.17,60.96,51.72,39.93,649.67,0.901,107.67,1.073,0.949,0.853,286.025,30796.154,3173.48,4098755.52,10613.4
296.44,2,0.144,0.811,0.903,2,150.14,3,20,415,339.88,60.38,57.31,38.71,641.03,1.01,93.2,1.045,1.046,0.863,98.442,9175.02,794.34,1241636.64,4188.44
282.28,2,0.181,1.011,1.27,4,291.89,4,20,500,341.31,47.37,45.95,40.12,733.96,1.037,117.94,1.037,0.903,0.964,141.313,16166.026,1140.28,1641201.65,5814.02
297.25,1,0.115,0.993,0.866,3,248.0,3,30,500,371.4,55.44,39.8,42.97,622.81,1.026,103.91,1.039,1.049,1.051,39.422,3973.4,538.32,630452.73,2120.95
397.71,2,0.145,1.204,1.237,1,119.35,2,20,415,386.93,76.05,74.58,42.04,747.17,1.191,107.05,1.067,0.977,1.11,153.821,16466.772,1241.21,2629861.06,6612.49
347.29,4,0.124,0.862,0.949,3,246.8,4,25,415,390.02,44.37,61.03,51.77,596.17,1.072,151.27,1.044,0.931,0.864,224.944,34026.757,2495.78,3713471.23,10692.56
114.88,1,0.198,0.902,1.051,4,263.26,2,25,500,374.2,59.11,43.66,32.4,773.92,1.141,99.81,1.074,0.902,1.098,31.783,3077.184,352.63,439388.92,3824.61
206.6,4,0.141,1.124,0.901,1,158.9,3,30,500,321.71,78.41,40.43,40.87,777.09,0.943,118.17,1.075,0.994,0.913,149.646,17153.711,2043.5,2971483.65,14382.68
357.51,1,0.159,1.06,1.17,1,157.97,4,20,500,376.79,60.98,57.12,44.63,864.54,1.1,112.16,1.051,1.072,1.037,66.683,7254.723,538.07,993790.47,2779.78
297.97,3,0.182,1.133,1.262,2,185.52,3,20,415,378.01,57.26,65.66,39.59,694.57,1.257,119.21,1.044,0.938,1.111,220.067,26234.414,1775.76,2786808.37,9352.68
469.18,1,0.141,1.009,1.109,3,206.78,4,25,415,330.57,49.37,63.64,50.5,641.01,1.27,123.48,1.044,1.03,1.023,79.546,9822.278,882.57,1184553.6,2524.74
175.33,5,0.141,0.837,0.964,2,142.81,2,20,500,470.56,46.65,59.65,47.82,655.16,1.11,114.74,1.047,0.905,1.065,165.549,18425.646,1335.84,2373398.15,13537.07
375.0,4,0.15,1.072,0.922,4,253.04,5,20,415,342.29,58.42,71.48,38.88,496.78,0.916,123.95,1.062,0.943,0.893,299.466,37119.36,2416.44,3823358.98,10195.62
369.91,4,0.19,1.104,1.176,4,239.83,4,20,415,409.36,52.26,75.26,50.58,594.69,1.127,138.84,1.03,1.051,0.985,331.582,46035.908,2675.59,4492049.78,12143.67
390.04,2,0.14,0.802,1.236,3,224.56,4,30,500,434.14,63.71,48.94,37.19,526.19,1.076,111.88,1.047,0.905,1.054,148.583,16125.258,2028.98,2575523.94,6603.23
338.97,3,0.116,0.845,0.878,2,138.05,5,20,500,449.81,70.47,55.74,39.82,718.99,1.137,116.38,1.059,0.904,1.063,160.161,18081.113,1292.37,2900673.09,8557.43
449.63,4,0.117,0.942,0.861,1,150.1,3,25,500,313.77,75.59,58.39,56.06,662.55,1.138,111.94,1.08,0.964,1.057,274.975,29856.975,3050.87,5113033.16,11371.74
401.5,3,0.15,0.958,1.081,4,296.71,5,30,415,362.59,50.93,53.63,47.9,742.83,1.204,101.27,1.058,1.046,1.141,215.75,21849.758,2946.17,3483306.08,8675.76
417.05,5,0.171,0.878,1.287,4,220.94,5,25,415,381.99,60.35,57.09,38.98,561.34,1.276,136.08,1.072,0.992,1.006,459.533,62532.333,5098.56,7756528.91,18598.47
250.64,4,0.141,1.236,0.947,2,186.95,3,20,415,444.83,75.64,37.08,34.49,672.69,0.991,126.77,1.058,0.927,0.993,194.106,24606.096,1566.27,3323979.41,13261.72
81.39,4,0.153,1.013,1.172,3,240.19,4,30,415,412.44,72.52,68.25,51.1,649.16,0.943,136.73,1.035,1.022,0.854,60.373,8255.032,824.43,1229704.47,15108.35
296.1,2,0.149,1.229,0.981,4,255.44,5,30,415,413.05,57.71,72.1,59.12,638.99,1.197,124.15,1.042,1.018,1.056,108.355,13452.417,1479.65,1894443.25,6397.96
265.78,2,0.185,1.052,0.941,3,253.54,4,25,415,338.19,63.68,50.35,53.96,625.87,1.258,124.07,1.078,1.05,1.053,119.526,14829.692,1326.15,1794520.18,6751.9
467.86,2,0.111,1.25,1.248,1,130.71,2,25,415,357.11,62.5,57.13,49.6,800.17,1.291,96.19,1.038,0.913,1.13,145.111,13958.888,1610.02,2773955.21,5929.06
354.95,2,0.18,1.026,1.021,3,187.05,5,25,500,353.66,55.95,46.49,36.24,583.59,1.076,117.37,1.072,0.95,1.024,170.774,19442.777,1894.76,2230746.78,6284.63
406.14,2,0.11,1.061,1.072,4,247.16,5,20,415,481.9,47.03,60.76,46.5,638.89,1.192,116.72,1.031,1.031,0.9,106.981,12486.858,863.25,1795696.64,4421.35
364.33,3,0.139,0.924,1.146,4,248.79,2,25,415,468.39,81.08,42.66,30.36,720.53,1.239,116.88,1.04,0.964,1.092,194.063,22682.219,2153.15,4010892.27,11009.01
336.35,4,0.172,1.273,1.165,2,152.83,3,25,415,347.89,57.93,59.07,39.72,515.35,0.922,109.69,1.072,0.919,1.029,329.756,36170.466,3658.67,4199924.87,12486.91
